"Scenario","Technology","Hour","Charging power (MW)","Disharging power (MW)","State of charge (MWh)"
"1","CAES","8377",0.00000,0.00000,8565.21225
"1","PHS","8377",0.00000,0.00000,3831.39173
"1","H2","8377",0.00000,8947.97731,1355812.46033
"1","Li-Ion","8378",0.00000,0.00000,0.00000
"1","CAES","8378",0.00000,0.00000,8565.21225
"1","PHS","8378",0.00000,0.00000,3831.39173
"1","H2","8378",0.00000,6170.62816,1346509.88836
"1","Li-Ion","8379",0.00000,0.00000,0.00000
"1","CAES","8379",0.00000,0.00000,8565.21225
"1","PHS","8379",0.00000,0.00000,3831.39173
"1","H2","8379",0.00000,5509.63502,1338203.80104
"1","Li-Ion","8380",0.00000,0.00000,0.00000
"1","CAES","8380",0.00000,0.00000,8565.21225
"1","PHS","8380",0.00000,0.00000,3831.39173
"1","H2","8380",0.00000,6418.81587,1328527.07202
"1","Li-Ion","8381",0.00000,0.00000,0.00000
"1","CAES","8381",0.00000,0.00000,8565.21225
"1","PHS","8381",0.00000,0.00000,3831.39173
"1","H2","8381",0.00000,6571.67581,1318619.89796
"1","Li-Ion","8382",0.00000,0.00000,0.00000
"1","CAES","8382",0.00000,6809.92729,0.00000
"1","PHS","8382",0.00000,0.00000,3831.39173
"1","H2","8382",0.00000,0.00000,1318619.89796
"1","Li-Ion","8383",0.00000,0.00000,0.00000
"1","CAES","8383",0.00000,0.00000,0.00000
"1","PHS","8383",0.00000,3388.12898,0.00000
"1","H2","8383",0.00000,0.00000,1318619.89796
"1","Li-Ion","8384",0.00000,0.00000,0.00000
"1","CAES","8384",3346.51636,0.00000,2660.70851
"1","PHS","8384",2283.08619,0.00000,2018.95056
"1","H2","8384",0.00000,0.00000,1318619.89796
"1","Li-Ion","8385",0.00000,0.00000,0.00000
"1","CAES","8385",3346.51636,0.00000,5321.41702
"1","PHS","8385",3693.58740,0.00000,5285.21811
"1","H2","8385",3701.26471,0.00000,1321075.03922
"1","Li-Ion","8386",0.00000,0.00000,0.00000
"1","CAES","8386",3346.51636,0.00000,7982.12553
"1","PHS","8386",3693.58740,0.00000,8551.48566
"1","H2","8386",3701.26471,0.00000,1323530.18048
"1","Li-Ion","8387",0.00000,0.00000,0.00000
"1","CAES","8387",3346.51636,0.00000,10642.83404
"1","PHS","8387",3693.58740,0.00000,11817.75322
"1","H2","8387",3701.26471,0.00000,1325985.32174
"1","Li-Ion","8388",3035.56706,0.00000,2815.06908
"1","CAES","8388",3346.51636,0.00000,13303.54255
"1","PHS","8388",3693.58740,0.00000,15084.02077
"1","H2","8388",3701.26471,0.00000,1328440.46299
"1","Li-Ion","8389",0.00000,0.00000,2815.06908
"1","CAES","8389",3346.51636,0.00000,15964.25106
"1","PHS","8389",3693.58740,0.00000,18350.28832
"1","H2","8389",3701.26471,0.00000,1330895.60425
"1","Li-Ion","8390",3226.36238,0.00000,5807.07447
"1","CAES","8390",3346.51636,0.00000,18624.95957
"1","PHS","8390",3693.58740,0.00000,21616.55587
"1","H2","8390",3701.26471,0.00000,1333350.74551
"1","Li-Ion","8391",3226.36238,0.00000,8799.07986
"1","CAES","8391",3346.51636,0.00000,21285.66808
"1","PHS","8391",3693.58740,0.00000,24882.82342
"1","H2","8391",3701.26471,0.00000,1335805.88677
"1","Li-Ion","8392",0.00000,0.00000,8799.07986
"1","CAES","8392",3346.51636,0.00000,23946.37659
"1","PHS","8392",3693.58740,0.00000,28149.09098
"1","H2","8392",3701.26471,0.00000,1338261.02802
"1","Li-Ion","8393",0.00000,0.00000,8799.07986
"1","CAES","8393",3346.51636,0.00000,26607.08510
"1","PHS","8393",3693.58740,0.00000,31415.35853
"1","H2","8393",2952.10274,0.00000,1340219.23145
"1","Li-Ion","8394",0.00000,0.00000,8799.07986
"1","CAES","8394",3346.51636,0.00000,29267.79361
"1","PHS","8394",3693.58740,0.00000,34681.62608
"1","H2","8394",20.72960,0.00000,1340232.98191
"1","Li-Ion","8395",0.00000,0.00000,8799.07986
"1","CAES","8395",3346.51636,0.00000,31928.50212
"1","PHS","8395",1119.74415,0.00000,35671.82439
"1","H2","8395",0.00000,0.00000,1340232.98191
"1","Li-Ion","8396",0.00000,0.00000,8799.07986
"1","CAES","8396",3346.51636,0.00000,34589.21063
"1","PHS","8396",546.17348,0.00000,36154.80977
"1","H2","8396",0.00000,0.00000,1340232.98191
"1","Li-Ion","8397",0.00000,0.00000,8799.07986
"1","CAES","8397",2016.62290,0.00000,36192.56323
"1","PHS","8397",0.00000,0.00000,36154.80977
"1","H2","8397",0.00000,0.00000,1340232.98191
"1","Li-Ion","8398",0.00000,0.00000,8799.07986
"1","CAES","8398",1383.39787,0.00000,37292.45879
"1","PHS","8398",0.00000,0.00000,36154.80977
"1","H2","8398",0.00000,0.00000,1340232.98191
"1","Li-Ion","8399",0.00000,0.00000,8799.07986
"1","CAES","8399",2020.81068,0.00000,38899.14096
"1","PHS","8399",0.00000,0.00000,36154.80977
"1","H2","8399",0.00000,0.00000,1340232.98191
"1","Li-Ion","8400",0.00000,0.00000,8799.07986
"1","CAES","8400",3346.51636,0.00000,41559.84946
"1","PHS","8400",5.01582,0.00000,36159.24529
"1","H2","8400",0.00000,0.00000,1340232.98191
"1","Li-Ion","8401",0.00000,0.00000,8799.07986
"1","CAES","8401",1381.53103,0.00000,42658.26076
"1","PHS","8401",0.00000,0.00000,36159.24529
"1","H2","8401",0.00000,0.00000,1340232.98191
"1","Li-Ion","8402",0.00000,0.00000,8799.07986
"1","CAES","8402",571.67543,0.00000,43112.78168
"1","PHS","8402",0.00000,0.00000,36159.24529
"1","H2","8402",0.00000,0.00000,1340232.98191
"1","Li-Ion","8403",0.00000,0.00000,8799.07986
"1","CAES","8403",3218.86110,0.00000,45671.99555
"1","PHS","8403",0.00000,0.00000,36159.24529
"1","H2","8403",0.00000,0.00000,1340232.98191
"1","Li-Ion","8404",0.00000,0.00000,8799.07986
"1","CAES","8404",3346.51636,0.00000,48332.70406
"1","PHS","8404",934.69985,0.00000,36985.80750
"1","H2","8404",0.00000,0.00000,1340232.98191
"1","Li-Ion","8405",0.00000,0.00000,8799.07986
"1","CAES","8405",2558.30961,0.00000,50366.73451
"1","PHS","8405",0.00000,0.00000,36985.80750
"1","H2","8405",0.00000,0.00000,1340232.98191
"1","Li-Ion","8406",0.00000,635.05020,8114.28761
"1","CAES","8406",0.00000,0.00000,50366.73451
"1","PHS","8406",0.00000,0.00000,36985.80750
"1","H2","8406",0.00000,0.00000,1340232.98191
"1","Li-Ion","8407",0.00000,3096.06243,4775.71764
"1","CAES","8407",1733.73903,0.00000,51745.17516
"1","PHS","8407",0.00000,0.00000,36985.80750
"1","H2","8407",0.00000,0.00000,1340232.98191
"1","Li-Ion","8408",0.00000,0.00000,4775.71764
"1","CAES","8408",3346.51636,0.00000,54405.88367
"1","PHS","8408",3151.43353,0.00000,39772.64425
"1","H2","8408",0.00000,0.00000,1340232.98191
"1","Li-Ion","8409",2605.05421,0.00000,7191.54553
"1","CAES","8409",3346.51636,0.00000,57066.59218
"1","PHS","8409",3693.58740,0.00000,43038.91180
"1","H2","8409",0.00000,0.00000,1340232.98191
"1","Li-Ion","8410",816.00110,0.00000,7948.27382
"1","CAES","8410",3346.51636,0.00000,59727.30069
"1","PHS","8410",3693.58740,0.00000,46305.17935
"1","H2","8410",0.00000,0.00000,1340232.98191
"1","Li-Ion","8411",0.00000,0.00000,7948.27382
"1","CAES","8411",3346.51636,0.00000,62388.00920
"1","PHS","8411",2161.32731,0.00000,48216.45760
"1","H2","8411",0.00000,0.00000,1340232.98191
"1","Li-Ion","8412",0.00000,0.00000,7948.27382
"1","CAES","8412",3346.51636,0.00000,65048.71771
"1","PHS","8412",754.57371,0.00000,48883.73290
"1","H2","8412",0.00000,0.00000,1340232.98191
"1","Li-Ion","8413",0.00000,0.00000,7948.27382
"1","CAES","8413",3346.51636,0.00000,67709.42622
"1","PHS","8413",1634.85534,0.00000,50329.44797
"1","H2","8413",0.00000,0.00000,1340232.98191
"1","Li-Ion","8414",917.44775,0.00000,8799.07986
"1","CAES","8414",3346.51636,0.00000,70370.13472
"1","PHS","8414",3693.58740,0.00000,53595.71552
"1","H2","8414",0.00000,0.00000,1340232.98191
"1","Li-Ion","8415",0.00000,0.00000,8799.07986
"1","CAES","8415",3346.51636,0.00000,73030.84323
"1","PHS","8415",2613.77338,0.00000,55907.09529
"1","H2","8415",0.00000,0.00000,1340232.98191
"1","Li-Ion","8416",0.00000,0.00000,8799.07986
"1","CAES","8416",0.00000,0.00000,73030.84323
"1","PHS","8416",0.00000,822.75649,54976.69906
"1","H2","8416",0.00000,0.00000,1340232.98191
"1","Li-Ion","8417",0.00000,0.00000,8799.07986
"1","CAES","8417",0.00000,0.00000,73030.84323
"1","PHS","8417",0.00000,715.49961,54167.59193
"1","H2","8417",0.00000,0.00000,1340232.98191
"1","Li-Ion","8418",0.00000,1440.19423,7246.07848
"1","CAES","8418",0.00000,0.00000,73030.84323
"1","PHS","8418",0.00000,3693.58740,49990.77920
"1","H2","8418",0.00000,0.00000,1340232.98191
"1","Li-Ion","8419",0.00000,0.00000,7246.07848
"1","CAES","8419",0.00000,0.00000,73030.84323
"1","PHS","8419",0.00000,2940.21906,46665.89662
"1","H2","8419",0.00000,0.00000,1340232.98191
"1","Li-Ion","8420",0.00000,0.00000,7246.07848
"1","CAES","8420",0.00000,0.00000,73030.84323
"1","PHS","8420",0.00000,3103.94821,43155.86451
"1","H2","8420",0.00000,0.00000,1340232.98191
"1","Li-Ion","8421",0.00000,2233.92251,4837.17788
"1","CAES","8421",0.00000,0.00000,73030.84323
"1","PHS","8421",0.00000,1178.54369,41823.13409
"1","H2","8421",0.00000,0.00000,1340232.98191
"1","Li-Ion","8422",0.00000,0.00000,4837.17788
"1","CAES","8422",0.00000,0.00000,73030.84323
"1","PHS","8422",0.00000,3145.79829,38265.77672
"1","H2","8422",0.00000,0.00000,1340232.98191
"1","Li-Ion","8423",0.00000,0.00000,4837.17788
"1","CAES","8423",0.00000,0.00000,73030.84323
"1","PHS","8423",0.00000,2582.42741,35345.49503
"1","H2","8423",0.00000,0.00000,1340232.98191
"1","Li-Ion","8424",0.00000,0.00000,4837.17788
"1","CAES","8424",0.00000,0.00000,73030.84323
"1","PHS","8424",0.00000,1893.95273,33203.75991
"1","H2","8424",0.00000,0.00000,1340232.98191
"1","Li-Ion","8425",0.00000,0.00000,4837.17788
"1","CAES","8425",0.00000,0.00000,73030.84323
"1","PHS","8425",0.00000,2511.01945,30364.22835
"1","H2","8425",0.00000,0.00000,1340232.98191
"1","Li-Ion","8426",0.00000,3226.36238,1358.10185
"1","CAES","8426",0.00000,0.00000,73030.84323
"1","PHS","8426",0.00000,162.95588,30179.95325
"1","H2","8426",0.00000,0.00000,1340232.98191
"1","Li-Ion","8427",0.00000,1259.45185,0.00000
"1","CAES","8427",0.00000,0.00000,73030.84323
"1","PHS","8427",0.00000,0.00000,30179.95325
"1","H2","8427",0.00000,0.00000,1340232.98191
"1","Li-Ion","8428",0.00000,0.00000,0.00000
"1","CAES","8428",0.00000,0.00000,73030.84323
"1","PHS","8428",1294.83096,0.00000,31324.98216
"1","H2","8428",0.00000,0.00000,1340232.98191
"1","Li-Ion","8429",0.00000,0.00000,0.00000
"1","CAES","8429",769.29737,0.00000,73642.48706
"1","PHS","8429",248.32523,0.00000,31544.57806
"1","H2","8429",0.00000,0.00000,1340232.98191
"1","Li-Ion","8430",0.00000,0.00000,0.00000
"1","CAES","8430",3346.51636,0.00000,76303.19557
"1","PHS","8430",850.03491,0.00000,32296.27042
"1","H2","8430",0.00000,0.00000,1340232.98191
"1","Li-Ion","8431",983.93216,0.00000,912.46115
"1","CAES","8431",0.00000,0.00000,76303.19557
"1","PHS","8431",2380.19058,0.00000,34401.09113
"1","H2","8431",0.00000,0.00000,1340232.98191
"1","Li-Ion","8432",121.42628,0.00000,1025.06725
"1","CAES","8432",3346.51636,0.00000,78963.90408
"1","PHS","8432",3693.58740,0.00000,37667.35868
"1","H2","8432",0.00000,0.00000,1340232.98191
"1","Li-Ion","8433",0.00000,0.00000,1025.06725
"1","CAES","8433",3346.51636,0.00000,81624.61259
"1","PHS","8433",2514.88013,0.00000,39891.28639
"1","H2","8433",0.00000,0.00000,1340232.98191
"1","Li-Ion","8434",2182.25420,0.00000,3048.80653
"1","CAES","8434",0.00000,0.00000,81624.61259
"1","PHS","8434",3693.58740,0.00000,43157.55394
"1","H2","8434",0.00000,0.00000,1340232.98191
"1","Li-Ion","8435",0.00000,0.00000,3048.80653
"1","CAES","8435",2398.42125,0.00000,83531.52089
"1","PHS","8435",3693.58740,0.00000,46423.82149
"1","H2","8435",0.00000,0.00000,1340232.98191
"1","Li-Ion","8436",0.00000,0.00000,3048.80653
"1","CAES","8436",3346.51636,0.00000,86192.22940
"1","PHS","8436",2064.40633,0.00000,48249.39178
"1","H2","8436",0.00000,0.00000,1340232.98191
"1","Li-Ion","8437",2974.31680,0.00000,5807.07447
"1","CAES","8437",0.00000,0.00000,86192.22940
"1","PHS","8437",3693.58740,0.00000,51515.65933
"1","H2","8437",0.00000,0.00000,1340232.98191
"1","Li-Ion","8438",3226.36238,0.00000,8799.07986
"1","CAES","8438",3346.51636,0.00000,88852.93791
"1","PHS","8438",1272.37214,0.00000,52640.82773
"1","H2","8438",0.00000,0.00000,1340232.98191
"1","Li-Ion","8439",0.00000,0.00000,8799.07986
"1","CAES","8439",934.95913,0.00000,89596.29411
"1","PHS","8439",3693.58740,0.00000,55907.09529
"1","H2","8439",0.00000,0.00000,1340232.98191
"1","Li-Ion","8440",0.00000,0.00000,8799.07986
"1","CAES","8440",0.00000,0.00000,89596.29411
"1","PHS","8440",0.00000,3332.62750,52138.46618
"1","H2","8440",0.00000,1842.14809,1337455.83917
"1","Li-Ion","8441",0.00000,0.00000,8799.07986
"1","CAES","8441",0.00000,4302.21098,84185.17171
"1","PHS","8441",0.00000,3693.58740,47961.65346
"1","H2","8441",0.00000,0.00000,1337455.83917
"1","Li-Ion","8442",0.00000,2881.63134,5691.73686
"1","CAES","8442",0.00000,7354.95390,74934.45015
"1","PHS","8442",0.00000,0.00000,47961.65346
"1","H2","8442",0.00000,0.00000,1337455.83917
"1","Li-Ion","8443",0.00000,0.00000,5691.73686
"1","CAES","8443",0.00000,2935.12905,71242.78029
"1","PHS","8443",0.00000,3693.58740,43784.84073
"1","H2","8443",0.00000,0.00000,1337455.83917
"1","Li-Ion","8444",0.00000,0.00000,5691.73686
"1","CAES","8444",0.00000,7499.91547,61809.73276
"1","PHS","8444",0.00000,3693.58740,39608.02800
"1","H2","8444",0.00000,0.00000,1337455.83917
"1","Li-Ion","8445",0.00000,59.33607,5627.75314
"1","CAES","8445",0.00000,10531.74794,48563.38629
"1","PHS","8445",0.00000,3693.58740,35431.21528
"1","H2","8445",0.00000,0.00000,1337455.83917
"1","Li-Ion","8446",0.00000,3226.36238,2148.67710
"1","CAES","8446",0.00000,6676.23910,40166.32087
"1","PHS","8446",0.00000,3693.58740,31254.40255
"1","H2","8446",0.00000,0.00000,1337455.83917
"1","Li-Ion","8447",0.00000,0.00000,2148.67710
"1","CAES","8447",0.00000,9861.39124,27763.11810
"1","PHS","8447",0.00000,3693.58740,27077.58982
"1","H2","8447",0.00000,0.00000,1337455.83917
"1","Li-Ion","8448",0.00000,0.00000,2148.67710
"1","CAES","8448",0.00000,2955.63829,24045.65268
"1","PHS","8448",0.00000,3693.58740,22900.77709
"1","H2","8448",0.00000,0.00000,1337455.83917
"1","Li-Ion","8449",0.00000,0.00000,2148.67710
"1","CAES","8449",0.00000,2108.21454,21394.03774
"1","PHS","8449",0.00000,3693.58740,18723.96437
"1","H2","8449",0.00000,0.00000,1337455.83917
"1","Li-Ion","8450",0.00000,0.00000,2148.67710
"1","CAES","8450",0.00000,3929.00136,16452.32116
"1","PHS","8450",0.00000,1783.39512,16707.25091
"1","H2","8450",0.00000,0.00000,1337455.83917
"1","Li-Ion","8451",0.00000,0.00000,2148.67710
"1","CAES","8451",0.00000,3518.31142,12027.15144
"1","PHS","8451",0.00000,3693.58740,12530.43818
"1","H2","8451",0.00000,0.00000,1337455.83917
"1","Li-Ion","8452",0.00000,0.00000,2148.67710
"1","CAES","8452",0.00000,3381.87683,7773.58285
"1","PHS","8452",0.00000,3693.58740,8353.62545
"1","H2","8452",0.00000,0.00000,1337455.83917
"1","Li-Ion","8453",0.00000,0.00000,2148.67710
"1","CAES","8453",0.00000,847.57843,6707.53782
"1","PHS","8453",0.00000,3693.58740,4176.81273
"1","H2","8453",0.00000,0.00000,1337455.83917
"1","Li-Ion","8454",0.00000,0.00000,2148.67710
"1","CAES","8454",0.00000,0.00000,6707.53782
"1","PHS","8454",0.00000,0.00000,4176.81273
"1","H2","8454",0.00000,231.97381,1337106.12549
"1","Li-Ion","8455",0.00000,0.00000,2148.67710
"1","CAES","8455",0.00000,1272.29214,5107.30749
"1","PHS","8455",0.00000,3693.58740,0.00000
"1","H2","8455",0.00000,0.00000,1337106.12549
"1","Li-Ion","8456",0.00000,0.00000,2148.67710
"1","CAES","8456",0.00000,4060.65742,0.00000
"1","PHS","8456",0.00000,0.00000,0.00000
"1","H2","8456",0.00000,0.00000,1337106.12549
"1","Li-Ion","8457",0.00000,1992.60117,0.00000
"1","CAES","8457",0.00000,0.00000,0.00000
"1","PHS","8457",0.00000,0.00000,0.00000
"1","H2","8457",0.00000,0.00000,1337106.12549
"1","Li-Ion","8458",249.71422,0.00000,231.57544
"1","CAES","8458",0.00000,0.00000,0.00000
"1","PHS","8458",345.43972,0.00000,305.47498
"1","H2","8458",3701.26471,0.00000,1339561.26675
"1","Li-Ion","8459",801.33418,0.00000,974.70218
"1","CAES","8459",0.00000,0.00000,0.00000
"1","PHS","8459",0.00000,0.00000,305.47498
"1","H2","8459",3701.26471,0.00000,1342016.40801
"1","Li-Ion","8460",3226.36238,0.00000,3966.70757
"1","CAES","8460",0.00000,0.00000,0.00000
"1","PHS","8460",391.05548,0.00000,651.28833
"1","H2","8460",3701.26471,0.00000,1344471.54927
"1","Li-Ion","8461",147.44754,0.00000,4103.44480
"1","CAES","8461",0.00000,0.00000,0.00000
"1","PHS","8461",3693.58740,0.00000,3917.55589
"1","H2","8461",3701.26471,0.00000,1346926.69052
"1","Li-Ion","8462",1754.69759,0.00000,5730.68440
"1","CAES","8462",0.00000,0.00000,0.00000
"1","PHS","8462",3693.58740,0.00000,7183.82344
"1","H2","8462",3701.26471,0.00000,1349381.83178
"1","Li-Ion","8463",3226.36238,0.00000,8722.68978
"1","CAES","8463",0.00000,0.00000,0.00000
"1","PHS","8463",2396.08311,0.00000,9302.69803
"1","H2","8463",3701.26471,0.00000,1351836.97304
"1","Li-Ion","8464",82.37353,0.00000,8799.07986
"1","CAES","8464",0.00000,0.00000,0.00000
"1","PHS","8464",0.00000,0.00000,9302.69803
"1","H2","8464",3701.26471,0.00000,1354292.11429
"1","Li-Ion","8465",0.00000,786.77308,7950.68062
"1","CAES","8465",0.00000,0.00000,0.00000
"1","PHS","8465",0.00000,2137.88593,6885.11637
"1","H2","8465",0.00000,0.00000,1354292.11429
"1","Li-Ion","8466",0.00000,0.00000,7950.68062
"1","CAES","8466",0.00000,0.00000,0.00000
"1","PHS","8466",0.00000,2079.78260,4533.23959
"1","H2","8466",0.00000,0.00000,1354292.11429
"1","Li-Ion","8467",0.00000,3160.35487,4542.78232
"1","CAES","8467",0.00000,0.00000,0.00000
"1","PHS","8467",0.00000,0.00000,4533.23959
"1","H2","8467",0.00000,0.00000,1354292.11429
"1","Li-Ion","8468",0.00000,0.00000,4542.78232
"1","CAES","8468",0.00000,0.00000,0.00000
"1","PHS","8468",0.00000,0.00000,4533.23959
"1","H2","8468",1854.13158,0.00000,1355522.00605
"1","Li-Ion","8469",0.00000,0.00000,4542.78232
"1","CAES","8469",0.00000,0.00000,0.00000
"1","PHS","8469",0.00000,0.00000,4533.23959
"1","H2","8469",1813.69527,0.00000,1356725.07539
"1","Li-Ion","8470",0.00000,0.00000,4542.78232
"1","CAES","8470",0.00000,0.00000,0.00000
"1","PHS","8470",0.00000,3098.01819,1029.91331
"1","H2","8470",0.00000,0.00000,1356725.07539
"1","Li-Ion","8471",0.00000,3226.36238,1063.70629
"1","CAES","8471",0.00000,0.00000,0.00000
"1","PHS","8471",0.00000,910.76020,0.00000
"1","H2","8471",0.00000,0.00000,1356725.07539
"1","Li-Ion","8472",0.00000,958.19200,30.46128
"1","CAES","8472",0.00000,0.00000,0.00000
"1","PHS","8472",0.00000,0.00000,0.00000
"1","H2","8472",0.00000,0.00000,1356725.07539
"1","Li-Ion","8473",1863.02326,0.00000,1758.15798
"1","CAES","8473",0.00000,0.00000,0.00000
"1","PHS","8473",0.00000,0.00000,0.00000
"1","H2","8473",3701.26471,0.00000,1359180.21665
"1","Li-Ion","8474",2395.29799,0.00000,3979.46595
"1","CAES","8474",0.00000,0.00000,0.00000
"1","PHS","8474",0.00000,0.00000,0.00000
"1","H2","8474",3701.26471,0.00000,1361635.35791
"1","Li-Ion","8475",3224.56751,0.00000,6969.80684
"1","CAES","8475",0.00000,0.00000,0.00000
"1","PHS","8475",0.00000,0.00000,0.00000
"1","H2","8475",3701.26471,0.00000,1364090.49916
"1","Li-Ion","8476",0.00000,0.00000,6969.80684
"1","CAES","8476",0.00000,0.00000,0.00000
"1","PHS","8476",0.00000,0.00000,0.00000
"1","H2","8476",3533.23294,0.00000,1366434.18075
"1","Li-Ion","8477",0.00000,2406.37590,4374.94497
"1","CAES","8477",0.00000,0.00000,0.00000
"1","PHS","8477",0.00000,0.00000,0.00000
"1","H2","8477",461.13756,0.00000,1366740.06481
"1","Li-Ion","8478",0.00000,1345.02856,2924.56338
"1","CAES","8478",0.00000,0.00000,0.00000
"1","PHS","8478",0.00000,0.00000,0.00000
"1","H2","8478",0.00000,0.00000,1366740.06481
"1","Li-Ion","8479",0.00000,2712.12850,0.00000
"1","CAES","8479",0.00000,0.00000,0.00000
"1","PHS","8479",0.00000,0.00000,0.00000
"1","H2","8479",3701.26471,0.00000,1369195.20607
"1","Li-Ion","8480",0.00000,0.00000,0.00000
"1","CAES","8480",93.45763,0.00000,74.30518
"1","PHS","8480",3693.58740,0.00000,3266.26755
"1","H2","8480",3701.26471,0.00000,1371650.34732
"1","Li-Ion","8481",0.00000,0.00000,0.00000
"1","CAES","8481",0.00000,0.00000,74.30518
"1","PHS","8481",317.75282,0.00000,3547.25880
"1","H2","8481",3701.26471,0.00000,1374105.48858
"1","Li-Ion","8482",0.00000,0.00000,0.00000
"1","CAES","8482",0.00000,0.00000,74.30518
"1","PHS","8482",0.00000,2451.32855,775.22739
"1","H2","8482",3701.26471,0.00000,1376560.62984
"1","Li-Ion","8483",0.00000,0.00000,0.00000
"1","CAES","8483",0.00000,0.00000,74.30518
"1","PHS","8483",0.00000,685.53950,0.00000
"1","H2","8483",3701.26471,0.00000,1379015.77110
"1","Li-Ion","8484",0.00000,0.00000,0.00000
"1","CAES","8484",0.00000,0.00000,74.30518
"1","PHS","8484",0.00000,0.00000,0.00000
"1","H2","8484",3701.26471,0.00000,1381470.91235
"1","Li-Ion","8485",0.00000,0.00000,0.00000
"1","CAES","8485",0.00000,0.00000,74.30518
"1","PHS","8485",3206.66771,0.00000,2835.68075
"1","H2","8485",3701.26471,0.00000,1383926.05361
"1","Li-Ion","8486",0.00000,0.00000,0.00000
"1","CAES","8486",3346.51636,0.00000,2735.01369
"1","PHS","8486",3693.58740,0.00000,6101.94830
"1","H2","8486",3701.26471,0.00000,1386381.19487
"1","Li-Ion","8487",954.29240,0.00000,884.97436
"1","CAES","8487",0.00000,0.00000,2735.01369
"1","PHS","8487",3693.58740,0.00000,9368.21585
"1","H2","8487",3701.26471,0.00000,1388836.33613
"1","Li-Ion","8488",0.00000,0.00000,884.97436
"1","CAES","8488",0.00000,0.00000,2735.01369
"1","PHS","8488",0.00000,0.00000,9368.21585
"1","H2","8488",3701.26471,0.00000,1391291.47738
"1","Li-Ion","8489",0.00000,198.31656,671.12412
"1","CAES","8489",0.00000,0.00000,2735.01369
"1","PHS","8489",0.00000,3693.58740,5191.40313
"1","H2","8489",3701.26471,0.00000,1393746.61864
"1","Li-Ion","8490",0.00000,622.37490,0.00000
"1","CAES","8490",0.00000,0.00000,2735.01369
"1","PHS","8490",0.00000,3693.58740,1014.59040
"1","H2","8490",3701.26471,0.00000,1396201.75990
"1","Li-Ion","8491",0.00000,0.00000,0.00000
"1","CAES","8491",0.00000,0.00000,2735.01369
"1","PHS","8491",0.00000,749.66090,166.85272
"1","H2","8491",3701.26471,0.00000,1398656.90115
"1","Li-Ion","8492",0.00000,0.00000,0.00000
"1","CAES","8492",0.00000,0.00000,2735.01369
"1","PHS","8492",0.00000,0.00000,166.85272
"1","H2","8492",3701.26471,0.00000,1401112.04241
"1","Li-Ion","8493",0.00000,0.00000,0.00000
"1","CAES","8493",0.00000,0.00000,2735.01369
"1","PHS","8493",0.00000,0.00000,166.85272
"1","H2","8493",3701.26471,0.00000,1403567.18367
"1","Li-Ion","8494",0.00000,0.00000,0.00000
"1","CAES","8494",3346.51636,0.00000,5395.72220
"1","PHS","8494",0.00000,0.00000,166.85272
"1","H2","8494",3701.26471,0.00000,1406022.32493
"1","Li-Ion","8495",0.00000,0.00000,0.00000
"1","CAES","8495",0.00000,0.00000,5395.72220
"1","PHS","8495",0.00000,0.00000,166.85272
"1","H2","8495",3701.26471,0.00000,1408477.46618
"1","Li-Ion","8496",0.00000,0.00000,0.00000
"1","CAES","8496",0.00000,0.00000,5395.72220
"1","PHS","8496",3693.58740,0.00000,3433.12027
"1","H2","8496",3701.26471,0.00000,1410932.60744
"1","Li-Ion","8497",0.00000,0.00000,0.00000
"1","CAES","8497",0.00000,0.00000,5395.72220
"1","PHS","8497",0.00000,0.00000,3433.12027
"1","H2","8497",3701.26471,0.00000,1413387.74870
"1","Li-Ion","8498",0.00000,0.00000,0.00000
"1","CAES","8498",3346.51636,0.00000,8056.43071
"1","PHS","8498",0.00000,0.00000,3433.12027
"1","H2","8498",3701.26471,0.00000,1415842.88996
"1","Li-Ion","8499",0.00000,0.00000,0.00000
"1","CAES","8499",0.00000,0.00000,8056.43071
"1","PHS","8499",0.00000,0.00000,3433.12027
"1","H2","8499",3701.26471,0.00000,1418298.03121
"1","Li-Ion","8500",0.00000,0.00000,0.00000
"1","CAES","8500",0.00000,0.00000,8056.43071
"1","PHS","8500",0.00000,0.00000,3433.12027
"1","H2","8500",3701.26471,0.00000,1420753.17247
"1","Li-Ion","8501",0.00000,0.00000,0.00000
"1","CAES","8501",3346.51636,0.00000,10717.13922
"1","PHS","8501",0.00000,0.00000,3433.12027
"1","H2","8501",3701.26471,0.00000,1423208.31373
"1","Li-Ion","8502",0.00000,0.00000,0.00000
"1","CAES","8502",0.00000,0.00000,10717.13922
"1","PHS","8502",3693.58740,0.00000,6699.38783
"1","H2","8502",3701.26471,0.00000,1425663.45499
"1","Li-Ion","8503",0.00000,0.00000,0.00000
"1","CAES","8503",0.00000,0.00000,10717.13922
"1","PHS","8503",0.00000,0.00000,6699.38783
"1","H2","8503",3701.26471,0.00000,1428118.59624
"1","Li-Ion","8504",0.00000,0.00000,0.00000
"1","CAES","8504",3346.51636,0.00000,13377.84773
"1","PHS","8504",0.00000,0.00000,6699.38783
"1","H2","8504",3701.26471,0.00000,1430573.73750
"1","Li-Ion","8505",0.00000,0.00000,0.00000
"1","CAES","8505",0.00000,0.00000,13377.84773
"1","PHS","8505",2419.67869,0.00000,8839.12817
"1","H2","8505",3701.26471,0.00000,1433028.87876
"1","Li-Ion","8506",0.00000,0.00000,0.00000
"1","CAES","8506",2127.89732,0.00000,15069.67108
